SEASON,SEASON_START_DATE,TEAM_A_ID,TEAM_A_NAME,TEAM_B_ID,TEAM_B_NAME,DATE_BEFORE_GAME,GAME_DATE,HOME_TEAM,WINNER
2000-01,2000-10-31,1610612747,Lakers,1610612755,76ers,2001-02-13,2001-02-14,0,0
2000-01,2000-10-31,1610612747,Lakers,1610612755,76ers,2000-12-04,2000-12-05,1,1
2001-02,2001-10-30,1610612747,Lakers,1610612755,76ers,2002-01-26,2002-01-27,0,0
2001-02,2001-10-30,1610612747,Lakers,1610612755,76ers,2001-12-24,2001-12-25,1,1
2002-03,2002-10-29,1610612747,Lakers,1610612755,76ers,2003-03-08,2003-03-09,1,1
2002-03,2002-10-29,1610612747,Lakers,1610612755,76ers,2002-12-19,2002-12-20,0,0
2003-04,2003-10-28,1610612747,Lakers,1610612755,76ers,2004-02-19,2004-02-20,1,1
2003-04,2003-10-28,1610612747,Lakers,1610612755,76ers,2004-02-04,2004-02-05,0,0
2004-05,2004-11-02,1610612747,Lakers,1610612755,76ers,2005-03-26,2005-03-27,1,0
2004-05,2004-11-02,1610612747,Lakers,1610612755,76ers,2005-03-14,2005-03-15,0,0
2005-06,2005-11-01,1610612747,Lakers,1610612755,76ers,2006-01-05,2006-01-06,1,1
2005-06,2005-11-01,1610612747,Lakers,1610612755,76ers,2005-11-10,2005-11-11,0,0
2006-07,2006-10-31,1610612747,Lakers,1610612755,76ers,2007-03-08,2007-03-09,0,0
2006-07,2006-10-31,1610612747,Lakers,1610612755,76ers,2006-12-30,2006-12-31,1,1
2007-08,2007-10-30,1610612747,Lakers,1610612755,76ers,2008-01-03,2008-01-04,1,1
2007-08,2007-10-30,1610612747,Lakers,1610612755,76ers,2007-12-20,2007-12-21,0,1
2008-09,2008-10-28,1610612747,Lakers,1610612755,76ers,2009-03-16,2009-03-17,1,0
2008-09,2008-10-28,1610612747,Lakers,1610612755,76ers,2008-12-02,2008-12-03,0,1
2009-10,2009-10-27,1610612747,Lakers,1610612755,76ers,2010-02-25,2010-02-26,1,1
2009-10,2009-10-27,1610612747,Lakers,1610612755,76ers,2010-01-28,2010-01-29,0,1
2010-11,2010-10-26,1610612747,Lakers,1610612755,76ers,2010-12-30,2010-12-31,1,1
2010-11,2010-10-26,1610612747,Lakers,1610612755,76ers,2010-12-16,2010-12-17,0,1
2011-12,2011-12-25,1610612747,Lakers,1610612755,76ers,2012-02-05,2012-02-06,0,0
2012-13,2012-10-30,1610612747,Lakers,1610612755,76ers,2012-12-31,2013-01-01,1,0
2012-13,2012-10-30,1610612747,Lakers,1610612755,76ers,2012-12-15,2012-12-16,0,1
2013-14,2013-10-29,1610612747,Lakers,1610612755,76ers,2014-02-06,2014-02-07,0,1
2013-14,2013-10-29,1610612747,Lakers,1610612755,76ers,2013-12-28,2013-12-29,1,0
2014-15,2014-10-28,1610612747,Lakers,1610612755,76ers,2015-03-29,2015-03-30,0,1
2014-15,2014-10-28,1610612747,Lakers,1610612755,76ers,2015-03-21,2015-03-22,1,1
2015-16,2015-10-27,1610612747,Lakers,1610612755,76ers,2015-12-31,2016-01-01,1,1
2015-16,2015-10-27,1610612747,Lakers,1610612755,76ers,2015-11-30,2015-12-01,0,0
2016-17,2016-10-25,1610612747,Lakers,1610612755,76ers,2017-03-11,2017-03-12,1,0
2016-17,2016-10-25,1610612747,Lakers,1610612755,76ers,2016-12-15,2016-12-16,0,1
2017-18,2017-10-17,1610612747,Lakers,1610612755,76ers,2017-12-06,2017-12-07,0,1
2017-18,2017-10-17,1610612747,Lakers,1610612755,76ers,2017-11-14,2017-11-15,1,0
2018-19,2018-10-16,1610612747,Lakers,1610612755,76ers,2019-02-09,2019-02-10,0,0
2018-19,2018-10-16,1610612747,Lakers,1610612755,76ers,2019-01-28,2019-01-29,1,0
2019-20,2019-10-22,1610612747,Lakers,1610612755,76ers,2020-03-02,2020-03-03,1,1
2019-20,2019-10-22,1610612747,Lakers,1610612755,76ers,2020-01-24,2020-01-25,0,0
2020-21,2020-12-22,1610612747,Lakers,1610612755,76ers,2021-01-26,2021-01-27,0,0
